Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,175,12,T:System.Windows.Forms.GroupBox,,,,,this.groupBoxWordParameters.Controls.Add(this.checkBoxPastalie);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,175,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.groupBoxWordParameters.Controls.Add(this.checkBoxPastalie);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,175,12,P:System.Windows.Forms.Control.Controls,,,,,this.groupBoxWordParameters.Controls.Add(this.checkBoxPastalie);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,175,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.groupBoxWordParameters.Controls.Add(this.checkBoxPastalie);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,174,12,T:System.Windows.Forms.Label,,,,,this.groupBoxWordParameters.Controls.Add(this.labelDef);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,174,12,T:System.Windows.Forms.GroupBox,,,,,this.groupBoxWordParameters.Controls.Add(this.labelDef);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,174,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.groupBoxWordParameters.Controls.Add(this.labelDef);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,174,12,P:System.Windows.Forms.Control.Controls,,,,,this.groupBoxWordParameters.Controls.Add(this.labelDef);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,174,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.groupBoxWordParameters.Controls.Add(this.labelDef);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,173,12,T:System.Windows.Forms.DataGridView,,,,,this.groupBoxWordParameters.Controls.Add(this.dataGridViewFiltered);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,173,12,T:System.Windows.Forms.GroupBox,,,,,this.groupBoxWordParameters.Controls.Add(this.dataGridViewFiltered);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,173,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.groupBoxWordParameters.Controls.Add(this.dataGridViewFiltered);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,173,12,P:System.Windows.Forms.Control.Controls,,,,,this.groupBoxWordParameters.Controls.Add(this.dataGridViewFiltered);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,173,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.groupBoxWordParameters.Controls.Add(this.dataGridViewFiltered);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,172,12,T:System.Windows.Forms.Button,,,,,this.groupBoxWordParameters.Controls.Add(this.buttonSearch);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,172,12,T:System.Windows.Forms.GroupBox,,,,,this.groupBoxWordParameters.Controls.Add(this.buttonSearch);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,172,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.groupBoxWordParameters.Controls.Add(this.buttonSearch);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,172,12,P:System.Windows.Forms.Control.Controls,,,,,this.groupBoxWordParameters.Controls.Add(this.buttonSearch);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,172,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.groupBoxWordParameters.Controls.Add(this.buttonSearch);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,171,12,T:System.Windows.Forms.Label,,,,,this.groupBoxWordParameters.Controls.Add(this.labelSearchPrompt1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,171,12,T:System.Windows.Forms.GroupBox,,,,,this.groupBoxWordParameters.Controls.Add(this.labelSearchPrompt1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,171,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.groupBoxWordParameters.Controls.Add(this.labelSearchPrompt1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,171,12,P:System.Windows.Forms.Control.Controls,,,,,this.groupBoxWordParameters.Controls.Add(this.labelSearchPrompt1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,171,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.groupBoxWordParameters.Controls.Add(this.labelSearchPrompt1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,170,12,T:System.Windows.Forms.TextBox,,,,,this.groupBoxWordParameters.Controls.Add(this.textBoxSearch);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,170,12,T:System.Windows.Forms.GroupBox,,,,,this.groupBoxWordParameters.Controls.Add(this.textBoxSearch);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,170,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.groupBoxWordParameters.Controls.Add(this.textBoxSearch);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,170,12,P:System.Windows.Forms.Control.Controls,,,,,this.groupBoxWordParameters.Controls.Add(this.textBoxSearch);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,170,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.groupBoxWordParameters.Controls.Add(this.textBoxSearch);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,169,12,T:System.Windows.Forms.Label,,,,,this.groupBoxWordParameters.Controls.Add(this.labelSearchResults);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,169,12,T:System.Windows.Forms.GroupBox,,,,,this.groupBoxWordParameters.Controls.Add(this.labelSearchResults);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,169,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.groupBoxWordParameters.Controls.Add(this.labelSearchResults);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,169,12,P:System.Windows.Forms.Control.Controls,,,,,this.groupBoxWordParameters.Controls.Add(this.labelSearchResults);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,169,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.groupBoxWordParameters.Controls.Add(this.labelSearchResults);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,168,12,T:System.Windows.Forms.CheckBox,,,,,this.groupBoxWordParameters.Controls.Add(this.checkBoxAI);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,168,12,T:System.Windows.Forms.GroupBox,,,,,this.groupBoxWordParameters.Controls.Add(this.checkBoxAI);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,168,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.groupBoxWordParameters.Controls.Add(this.checkBoxAI);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,168,12,P:System.Windows.Forms.Control.Controls,,,,,this.groupBoxWordParameters.Controls.Add(this.checkBoxAI);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,168,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.groupBoxWordParameters.Controls.Add(this.checkBoxAI);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,164,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,this.Column5.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,164,12,P:System.Windows.Forms.DataGridViewColumn.ReadOnly,,,,,this.Column5.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,163,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,"this.Column5.Name = ""Column5"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,163,12,P:System.Windows.Forms.DataGridViewColumn.Name,,,,,"this.Column5.Name = ""Column5"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,162,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,this.Column5.MinimumWidth = 6;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,162,12,P:System.Windows.Forms.DataGridViewColumn.MinimumWidth,,,,,this.Column5.MinimumWidth = 6;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,161,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,"this.Column5.HeaderText = ""Dialect"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,161,12,P:System.Windows.Forms.DataGridViewColumn.HeaderText,,,,,"this.Column5.HeaderText = ""Dialect"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,160,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnMode,,,,,this.Column5.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,160,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnMode,,,,,this.Column5.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,160,12,F:System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill,,,,,this.Column5.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,160,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,this.Column5.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,160,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnMode,,,,,this.Column5.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,160,12,P:System.Windows.Forms.DataGridViewColumn.AutoSizeMode,,,,,this.Column5.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,156,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,this.Column4.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,156,12,P:System.Windows.Forms.DataGridViewColumn.ReadOnly,,,,,this.Column4.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,155,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,"this.Column4.Name = ""Column4"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,155,12,P:System.Windows.Forms.DataGridViewColumn.Name,,,,,"this.Column4.Name = ""Column4"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,154,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,this.Column4.MinimumWidth = 6;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,154,12,P:System.Windows.Forms.DataGridViewColumn.MinimumWidth,,,,,this.Column4.MinimumWidth = 6;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,153,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,"this.Column4.HeaderText = ""Kana"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,153,12,P:System.Windows.Forms.DataGridViewColumn.HeaderText,,,,,"this.Column4.HeaderText = ""Kana"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,152,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnMode,,,,,this.Column4.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,152,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnMode,,,,,this.Column4.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,152,12,F:System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill,,,,,this.Column4.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,152,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,this.Column4.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,152,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnMode,,,,,this.Column4.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,152,12,P:System.Windows.Forms.DataGridViewColumn.AutoSizeMode,,,,,this.Column4.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,148,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,this.Column3.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,148,12,P:System.Windows.Forms.DataGridViewColumn.ReadOnly,,,,,this.Column3.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,147,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,"this.Column3.Name = ""Column3"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,147,12,P:System.Windows.Forms.DataGridViewColumn.Name,,,,,"this.Column3.Name = ""Column3"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,146,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,this.Column3.MinimumWidth = 6;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,146,12,P:System.Windows.Forms.DataGridViewColumn.MinimumWidth,,,,,this.Column3.MinimumWidth = 6;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,145,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,"this.Column3.HeaderText = ""Class"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,145,12,P:System.Windows.Forms.DataGridViewColumn.HeaderText,,,,,"this.Column3.HeaderText = ""Class"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,144,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnMode,,,,,this.Column3.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,144,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnMode,,,,,this.Column3.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,144,12,F:System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill,,,,,this.Column3.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,144,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,this.Column3.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,144,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnMode,,,,,this.Column3.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,144,12,P:System.Windows.Forms.DataGridViewColumn.AutoSizeMode,,,,,this.Column3.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,140,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,this.Column2.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,140,12,P:System.Windows.Forms.DataGridViewColumn.ReadOnly,,,,,this.Column2.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,139,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,"this.Column2.Name = ""Column2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,139,12,P:System.Windows.Forms.DataGridViewColumn.Name,,,,,"this.Column2.Name = ""Column2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,138,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,this.Column2.MinimumWidth = 6;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,138,12,P:System.Windows.Forms.DataGridViewColumn.MinimumWidth,,,,,this.Column2.MinimumWidth = 6;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,137,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,"this.Column2.HeaderText = ""Meaning"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,137,12,P:System.Windows.Forms.DataGridViewColumn.HeaderText,,,,,"this.Column2.HeaderText = ""Meaning"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,136,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnMode,,,,,this.Column2.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,136,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnMode,,,,,this.Column2.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,136,12,F:System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill,,,,,this.Column2.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,136,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,this.Column2.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,136,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnMode,,,,,this.Column2.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,136,12,P:System.Windows.Forms.DataGridViewColumn.AutoSizeMode,,,,,this.Column2.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,132,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,this.Column1.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,132,12,P:System.Windows.Forms.DataGridViewColumn.ReadOnly,,,,,this.Column1.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,131,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,"this.Column1.Name = ""Column1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,131,12,P:System.Windows.Forms.DataGridViewColumn.Name,,,,,"this.Column1.Name = ""Column1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,130,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,this.Column1.MinimumWidth = 6;
